tahun,provinsi,kabupaten_kota,kecamatan,kode_prov,kode_kabkota,kode_kec,jenjang,jumlah_satuan_pendidikan,date_pull,jumlah_laki,jumlah_perempuan,jumlah_alergi,jumlah_fobia,jumlah_intoleransi,jumlah_penerima_manfaat,jumlah_kondisi_khusus,jumlah_satpen_negeri,jumlah_satpen_swasta,__source_file
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Sinjai Tengah,190000,191200,191206,SD,2,2026-06-01 21:05:31,154,168,0,0,0,322,0,2,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Sinjai Timur,190000,191200,191205,PAUD,1,2026-06-01 21:05:31,62,52,0,0,0,114,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Sinjai Timur,190000,191200,191205,SD,7,2026-06-01 21:05:31,1034,988,19,1,0,2022,20,6,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Sinjai Timur,190000,191200,191205,SMP,2,2026-06-01 21:05:32,366,394,0,0,0,760,0,2,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Sinjai Utara,190000,191200,191207,PAUD,5,2026-06-01 21:05:32,394,380,0,0,3,774,3,2,3,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Sinjai Utara,190000,191200,191207,SD,25,2026-06-01 21:05:32,3354,3220,118,104,0,6574,222,23,2,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Sinjai Utara,190000,191200,191207,SMP,1,2026-06-01 21:05:32,906,854,0,0,0,1760,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Sinjai,Kec. Tellu Limpoe,190000,191200,191204,SD,7,2026-06-01 21:05:32,564,540,4,0,0,1104,4,7,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Benteng,190000,191300,191307,SD,6,2026-06-01 21:05:20,284,294,95,1,95,578,191,5,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Benteng,190000,191300,191307,SMA,1,2026-06-01 21:05:20,918,990,0,0,0,1908,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Benteng,190000,191300,191307,SMK,1,2026-06-01 21:05:20,432,68,0,0,0,500,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Benteng,190000,191300,191307,SMP,3,2026-06-01 21:05:20,688,808,0,0,0,1496,0,3,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Bontoharu,190000,191300,191304,SD,8,2026-06-01 21:05:20,294,238,3,0,0,532,3,8,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Bontoharu,190000,191300,191304,SMA,1,2026-06-01 21:05:20,176,194,2,0,0,370,2,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Bontomanai,190000,191300,191306,SD,4,2026-06-01 21:05:20,228,178,2,0,0,406,2,4,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Bontomanai,190000,191300,191306,SMA,1,2026-06-01 21:05:21,60,72,0,0,0,132,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Bontomatene,190000,191300,191305,SD,9,2026-06-01 21:05:21,138,138,1,1,0,276,2,9,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Bontosikuyu,190000,191300,191303,SD,8,2026-06-01 21:05:21,340,270,1,0,0,610,1,8,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Bontosikuyu,190000,191300,191303,SMK,1,2026-06-01 21:05:21,98,80,0,0,0,178,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Buki,190000,191300,191311,SMP,2,2026-06-01 21:05:21,60,30,0,0,0,90,0,2,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,Kec. Pasimasunggu,190000,191300,191390,SD,1,2026-06-01 21:05:21,102,100,0,0,0,202,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Bontotiro,190000,191100,191104,SMA,1,2026-06-01 21:05:17,370,448,0,0,0,818,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Bontotiro,190000,191100,191104,SMK,1,2026-06-01 21:05:17,184,132,3,0,0,316,3,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Gantarang,190000,191100,191101,SMA,2,2026-06-01 21:05:17,266,196,0,0,0,462,0,2,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Kajang,190000,191100,191106,SMA,1,2026-06-01 21:05:17,284,406,0,0,0,690,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Bulukumba,Kec. Ujung Bulu,190000,191100,191102,SLB,1,2026-06-01 21:05:17,124,92,3,0,0,216,3,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Lanrisang,190000,191400,191409,SD,1,2026-06-01 21:05:28,114,100,0,0,0,214,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Lanrisang,190000,191400,191409,SMA,1,2026-06-01 21:05:28,338,398,0,0,0,736,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Lembang,190000,191400,191408,SMA,1,2026-06-01 21:05:28,740,1124,0,0,0,1864,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Lembang,190000,191400,191408,SMK,1,2026-06-01 21:05:28,308,232,0,0,0,540,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Mattiro Bulu,190000,191400,191403,PAUD,32,2026-06-01 21:05:29,984,1450,1,1,1,2434,3,0,32,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Mattiro Bulu,190000,191400,191403,SD,24,2026-06-01 21:05:29,2714,2368,22,0,0,5082,22,24,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Mattiro Bulu,190000,191400,191403,SMK,1,2026-06-01 21:05:29,642,478,0,0,0,1120,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Mattiro Bulu,190000,191400,191403,SMP,3,2026-06-01 21:05:29,1114,1192,0,0,0,2306,0,3,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Mattiro Sompe,190000,191400,191402,SD,1,2026-06-01 21:05:29,118,122,0,0,0,240,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Patampanua,190000,191400,191405,PAUD,14,2026-06-01 21:05:29,434,344,4,0,0,778,4,2,12,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Patampanua,190000,191400,191405,SD,26,2026-06-01 21:05:29,2426,2196,8,0,144,4622,152,26,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Patampanua,190000,191400,191405,SMA,1,2026-06-01 21:05:29,632,798,0,0,0,1430,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Patampanua,190000,191400,191405,SMP,2,2026-06-01 21:05:29,520,528,1,0,1,1048,2,2,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Suppa,190000,191400,191401,SMA,1,2026-06-01 21:05:29,296,478,0,0,0,774,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Tiroang,190000,191400,191410,SMA,1,2026-06-01 21:05:29,292,384,0,0,0,676,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Watang Sawitto,190000,191400,191404,SMA,1,2026-06-01 21:05:30,1064,1506,1090,0,0,2570,1090,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Pinrang,Kec. Watang Sawitto,190000,191400,191404,SMK,1,2026-06-01 21:05:30,204,112,0,0,0,316,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Enrekang,Kec. Anggeraja,190000,191600,191604,SD,1,2026-06-01 21:05:17,254,280,4,0,0,534,4,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Enrekang,Kec. Baraka,190000,191600,191603,SMP,11,2026-06-01 21:05:17,456,506,0,0,0,962,0,11,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Enrekang,Kec. Enrekang,190000,191600,191602,PAUD,3,2026-06-01 21:05:18,138,140,16,0,0,278,16,2,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Enrekang,Kec. Enrekang,190000,191600,191602,SMP,2,2026-06-01 21:05:18,200,176,10,0,0,376,10,1,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Enrekang,Kec. Maiwa,190000,191600,191601,SMP,2,2026-06-01 21:05:18,336,310,0,0,0,646,0,2,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Citta,190000,190900,190908,SMP,1,2026-06-01 21:05:32,126,138,1,0,0,264,1,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Donri-Donri,190000,190900,190905,SD,25,2026-06-01 21:05:32,1570,1498,16,0,0,3068,16,25,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Donri-Donri,190000,190900,190905,SMP,3,2026-06-01 21:05:32,492,500,0,0,54,992,54,3,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,PAUD,2,2026-06-01 21:05:32,68,26,0,0,0,94,0,0,2,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SD,15,2026-06-01 21:05:33,1662,1538,10,2,0,3200,12,14,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SLB,1,2026-06-01 21:05:33,68,36,0,0,0,104,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SMA,2,2026-06-01 21:05:33,158,118,0,0,0,276,0,2,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SMK,2,2026-06-01 21:05:33,1206,294,0,0,0,1500,0,1,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lalabata,190000,190900,190902,SMP,3,2026-06-01 21:05:33,1198,1244,0,0,0,2442,0,3,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Liliriaja,190000,190900,190903,SD,8,2026-06-01 21:05:33,390,372,4,0,0,762,4,8,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Liliriaja,190000,190900,190903,SMP,3,2026-06-01 21:05:33,438,450,5,0,0,888,5,3,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lili Rilau,190000,190900,190904,SD,41,2026-06-01 21:05:33,1596,1522,68,0,0,3118,68,41,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lili Rilau,190000,190900,190904,SMA,1,2026-06-01 21:05:33,414,430,0,0,0,844,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Lili Rilau,190000,190900,190904,SMP,2,2026-06-01 21:05:33,102,66,0,0,0,168,0,1,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Mario Riawa,190000,190900,190906,SD,14,2026-06-01 21:05:33,1256,1272,13,0,0,2528,13,14,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Mario Riawa,190000,190900,190906,SMP,1,2026-06-01 21:05:33,86,62,0,0,0,148,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Marioriwawo,190000,190900,190901,PAUD,1,2026-06-01 21:05:33,124,188,0,0,0,312,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Marioriwawo,190000,190900,190901,SD,27,2026-06-01 21:05:34,2114,2234,2,0,0,4348,2,27,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Marioriwawo,190000,190900,190901,SMA,1,2026-06-01 21:05:34,544,890,0,0,0,1434,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Soppeng,Kec. Marioriwawo,190000,190900,190901,SMP,1,2026-06-01 21:05:34,236,212,0,0,0,448,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Belawa,190000,190800,190809,PAUD,4,2026-06-01 21:05:37,36,36,0,0,0,72,0,1,3,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Belawa,190000,190800,190809,SD,11,2026-06-01 21:05:37,606,522,0,0,0,1128,0,11,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Belawa,190000,190800,190809,SMK,1,2026-06-01 21:05:37,278,190,0,0,0,468,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Belawa,190000,190800,190809,SMP,5,2026-06-01 21:05:37,664,706,0,1,2,1370,3,4,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Bola,190000,190800,190804,PAUD,6,2026-06-01 21:05:37,80,62,0,0,0,142,0,0,6,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Bola,190000,190800,190804,SD,22,2026-06-01 21:05:37,1772,1566,1,0,0,3338,1,22,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Bola,190000,190800,190804,SMP,3,2026-06-01 21:05:37,282,420,0,0,0,702,0,2,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Gilireng,190000,190800,190813,PAUD,52,2026-06-01 21:05:38,2290,2258,141,0,0,4548,141,0,52,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Gilireng,190000,190800,190813,SD,14,2026-06-01 21:05:38,854,830,29,0,72,1684,101,14,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Gilireng,190000,190800,190813,SMP,4,2026-06-01 21:05:38,394,434,13,0,0,828,13,4,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Keera,190000,190800,190811,PAUD,12,2026-06-01 21:05:38,334,328,1,2,0,662,3,6,6,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Keera,190000,190800,190811,SD,18,2026-06-01 21:05:38,1772,1682,0,0,0,3454,0,18,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Keera,190000,190800,190811,SMP,5,2026-06-01 21:05:38,472,524,1,0,0,996,1,5,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Majauleng,190000,190800,190807,PAUD,12,2026-06-01 21:05:38,406,424,0,0,0,830,0,4,8,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Majauleng,190000,190800,190807,SD,38,2026-06-01 21:05:38,2720,2684,51,47,0,5404,98,38,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Majauleng,190000,190800,190807,SMP,3,2026-06-01 21:05:38,470,596,0,0,0,1066,0,3,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Maniang Pajo,190000,190800,190810,PAUD,11,2026-06-01 21:05:39,402,372,2,0,0,774,2,0,11,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Maniang Pajo,190000,190800,190810,SD,9,2026-06-01 21:05:39,1082,968,4,0,0,2050,4,9,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Maniang Pajo,190000,190800,190810,SMA,1,2026-06-01 21:05:39,430,654,2,0,0,1084,2,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Maniang Pajo,190000,190800,190810,SMP,3,2026-06-01 21:05:39,190,192,0,0,0,382,0,3,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pammana,190000,190800,190803,PAUD,10,2026-06-01 21:05:39,364,340,3,1,5,704,9,1,9,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pammana,190000,190800,190803,SD,47,2026-06-01 21:05:39,2970,2924,2,0,0,5894,2,43,4,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pammana,190000,190800,190803,SMP,5,2026-06-01 21:05:39,482,526,68,58,0,1008,126,5,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Penrang,190000,190800,190814,PAUD,10,2026-06-01 21:05:39,234,168,0,0,0,402,0,8,2,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Penrang,190000,190800,190814,SD,31,2026-06-01 21:05:39,3534,2994,0,0,0,6528,0,31,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Penrang,190000,190800,190814,SMP,3,2026-06-01 21:05:39,232,302,0,0,0,534,0,3,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pitumpanua,190000,190800,190812,PAUD,9,2026-06-01 21:05:40,340,304,1,0,0,644,1,3,6,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pitumpanua,190000,190800,190812,SD,45,2026-06-01 21:05:40,5678,5162,0,0,0,10840,0,43,2,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Pitumpanua,190000,190800,190812,SMP,4,2026-06-01 21:05:40,650,672,0,0,0,1322,0,4,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sabbangparu,190000,190800,190801,PAUD,13,2026-06-01 21:05:40,314,316,1,0,13,630,14,0,13,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sabbangparu,190000,190800,190801,SD,35,2026-06-01 21:05:40,1568,1718,7,1,0,3286,8,35,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sabbangparu,190000,190800,190801,SMP,1,2026-06-01 21:05:40,166,154,0,0,0,320,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sajo Anging,190000,190800,190806,PAUD,9,2026-06-01 21:05:40,234,222,0,0,0,456,0,4,5,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sajo Anging,190000,190800,190806,SD,18,2026-06-01 21:05:40,1662,1594,0,1,0,3256,1,18,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Sajo Anging,190000,190800,190806,SMP,5,2026-06-01 21:05:40,648,614,0,0,0,1262,0,5,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Takkalala,190000,190800,190805,PAUD,5,2026-06-01 21:05:41,102,88,0,0,0,190,0,1,4,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Takkalala,190000,190800,190805,SD,8,2026-06-01 21:05:41,620,652,2,0,0,1272,2,8,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Takkalala,190000,190800,190805,SMP,1,2026-06-01 21:05:41,260,288,0,0,0,548,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tanasitolo,190000,190800,190808,PAUD,29,2026-06-01 21:05:41,1160,1072,4,0,7,2232,11,8,21,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tanasitolo,190000,190800,190808,SD,35,2026-06-01 21:05:41,4122,3848,84,58,0,7970,142,34,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tanasitolo,190000,190800,190808,SMP,3,2026-06-01 21:05:41,268,272,0,0,0,540,0,3,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,PAUD,79,2026-06-01 21:05:41,4690,4818,28,11,9,9508,48,23,56,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,SD,46,2026-06-01 21:05:41,9670,10196,719,48,0,19866,767,40,6,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,SLB,1,2026-06-01 21:05:41,172,88,0,0,0,260,0,1,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,SMA,2,2026-06-01 21:05:41,740,740,0,0,0,1480,0,2,0,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
2026,Prov. Sulawesi Selatan,Kab. Wajo,Kec. Tempe,190000,190800,190802,SMP,7,2026-06-01 21:05:42,2220,2178,64,17,11,4398,92,6,1,Rekap_Papua Tengah - Kep.Riau - SulSel - Kaltim.csv
